artist_name,track_name,energy,danceability,loudness,acousticness,speechiness,liveness,valence,tempo,duration
Ciara,Promise,0.629,0.697,-5.757,0.409,0.0425,0.0819,0.439,123.279,267413
Enrique Iglesias,Do You Know? (The Ping Pong Song),0.759,0.753,-4.829,0.0523,0.0487,0.0263,0.706,114.999,219533
T2,Heartbroken - Edit,0.757,0.716,-5.438,0.0258,0.0329,0.16,0.877,139.986,178613
Robyn,With Every Heartbeat,0.865,0.477,-4.462,0.00877,0.0395,0.271,0.413,120.872,254920
Maroon 5,Makes Me Wonder,0.851,0.803,-2.429,0.00485,0.0357,0.0577,0.881,113.996,211080
Fall Out Boy,"This Ain't A Scene, It's An Arms Race",0.887,0.435,-4.07,0.000747,0.0636,0.0327,0.408,199.935,212040
Paramore,Misery Business,0.906,0.517,-3.677,0.00272,0.0735,0.113,0.731,172.977,211520
Hinder,Better Than Me,0.682,0.451,-5.295,0.205,0.029,0.175,0.254,139.913,223533
Huey,"Pop, Lock & Drop It - Video Edit",0.644,0.723,-6.863,0.00308,0.222,0.352,0.645,144.09,261026
Foo Fighters,The Pretender,0.959,0.433,-4.04,0.000917,0.0431,0.028,0.365,172.984,269373
Plies,Shawty (feat. T Pain),0.708,0.444,-5.926,0.0419,0.126,0.0775,0.26,105.412,255413
Kaiser Chiefs,Ruby,0.939,0.451,-2.82,0.00673,0.0512,0.0774,0.448,93.416,204200
Mark Ronson,Stop Me (feat. Daniel Merriweather),0.906,0.626,-4.334,0.00128,0.0403,0.137,0.346,118.035,232946
Bow Wow,Outta My System (feat. T-Pain & Johntá Austin),0.59,0.772,-6.957,0.0917,0.183,0.101,0.743,83.998,238266
Jim Jones,We Fly High,0.8,0.685,-6.564,0.0847,0.298,0.092,0.483,120.226,236080
The Red Jumpsuit Apparatus,Face Down,0.932,0.545,-2.189,0.000665,0.0399,0.127,0.464,92.956,192000
MIKA,Grace Kelly,0.828,0.675,-5.799,0.0242,0.0454,0.364,0.669,122.229,187733
Christina Aguilera,Candyman,0.789,0.686,-4.713,0.0125,0.23,0.142,0.72,172.976,194213
Sean Kingston,Beautiful Girls,0.661,0.762,-6.075,0.15,0.0687,0.256,0.769,130.009,225373
Akon,Don't Matter,0.454,0.801,-6.035,0.225,0.0371,0.226,0.34,125.139,293066
James Blunt,1973,0.668,0.72,-7.928,0.0652,0.0269,0.0789,0.768,123.007,280026
Carrie Underwood,Before He Cheats,0.749,0.519,-3.318,0.271,0.0405,0.119,0.29,147.905,199946
Just Jack,Starz In Their Eyes,0.8,0.67,-6.731,0.00184,0.0652,0.466,0.656,123.802,295933
T-Pain,Buy U a Drank (Shawty Snappin') (feat. Yung Joc),0.55,0.451,-8.137,0.0108,0.262,0.0737,0.594,80.001,227960
Bone Thugs-N-Harmony,I Tried,0.71,0.727,-6.142,0.0104,0.0742,0.107,0.378,81.995,287480
Avril Lavigne,When You're Gone,0.719,0.457,-3.921,0.191,0.0323,0.228,0.168,142.034,240493
Rich Boy,Throw Some D's,0.86,0.697,-5.181,0.0368,0.43,0.0721,0.433,160.895,263920
MIKA,Love Today,0.913,0.673,-4.981,0.0304,0.0664,0.113,0.587,124.484,235173
Manic Street Preachers,Your Love Alone Is Not Enough (feat. Nina Persson),0.921,0.344,-3.049,0.00143,0.0459,0.38,0.396,126.766,235693
Elliott Yamin,Wait for You,0.487,0.764,-6.734,0.25,0.0281,0.184,0.352,116.027,261320
Wyclef Jean,"Sweetest Girl (Dollar Bill) (feat. Akon, Lil' Wayne & Niia)",0.744,0.733,-3.51,0.0772,0.0553,0.341,0.529,92.515,241133
Boys Like Girls,The Great Escape,0.94,0.423,-4.012,0.00166,0.0635,0.178,0.505,149.934,206520
Take That,Rule The World - Radio Edit,0.774,0.357,-4.226,0.0376,0.034,0.348,0.348,164.054,237760
J. Holiday,Bed,0.606,0.684,-7.268,0.17,0.0504,0.058,0.723,127.901,275106
Red Hot Chili Peppers,Snow (Hey Oh),0.9,0.427,-3.674,0.116,0.0499,0.119,0.599,104.655,334666
Ludacris,Runaway Love,0.721,0.405,-6.97,0.329,0.283,0.252,0.815,92.854,280680
Flo Rida,Low (feat. T-Pain),0.609,0.918,-5.64,0.0928,0.0791,0.139,0.304,128.008,231400
Katy Perry,I Kissed A Girl,0.76,0.699,-3.173,0.00223,0.0677,0.132,0.696,129.996,179640
Rihanna,Take A Bow,0.467,0.697,-7.536,0.248,0.0715,0.0941,0.572,82.082,229413
Alicia Keys,No One,0.549,0.644,-5.415,0.0209,0.0285,0.134,0.167,90.04,253813
Timbaland,Apologize,0.604,0.653,-6.017,0.0292,0.0278,0.097,0.101,118.016,184400
Ne-Yo,Miss Independent,0.673,0.668,-5.714,0.48,0.145,0.194,0.727,171.812,232000
Chris Brown,With You,0.693,0.662,-4.298,0.134,0.0698,0.145,0.655,86.009,252120
Beyoncé,If I Were a Boy,0.518,0.632,-6.126,0.107,0.0313,0.354,0.427,90.007,249146
Kardinal Offishall,Dangerous,0.79,0.949,-5.957,0.00437,0.0756,0.0816,0.807,117.002,246053
Madcon,Beggin (original version),0.8,0.715,-5.144,0.0271,0.057,0.0648,0.445,129.023,216146
September,Cry for You,0.881,0.767,-3.988,0.00133,0.0301,0.0551,0.961,130.018,209800
Rihanna,Disturbia,0.813,0.707,-4.515,0.0863,0.0571,0.168,0.722,124.921,238626
Guru Josh Project,Infinity 2008,0.849,0.493,-6.139,0.000337,0.0576,0.355,0.483,127.999,190013
Britney Spears,Break the Ice,0.911,0.712,-3.866,0.689,0.0445,0.107,0.85,117.533,196053
Lil Wayne,Lollipop,0.428,0.829,-9.469,0.056,0.0831,0.137,0.45,148.075,299333
Basshunter,Now You're Gone - Video Edit,0.976,0.639,-5.503,0.0213,0.354,0.0856,0.354,147.99,148186
Kanye West,Flashing Lights,0.628,0.639,-7.578,0.0381,0.0399,0.386,0.43,90.482,237506
Madonna,4 Minutes (feat. Justin Timberlake & Timbaland),0.931,0.753,-4.922,0.00994,0.0652,0.234,0.767,113.029,189693
Katy Perry,Hot N Cold,0.841,0.706,-3.956,7.95e-05,0.0418,0.0688,0.861,132.032,220226
Rihanna,Don't Stop The Music,0.669,0.835,-5.582,0.0336,0.0643,0.0535,0.542,122.668,267080
Snoop Dogg,Sensual Seduction,0.829,0.756,-3.973,0.003,0.0682,0.0578,0.504,120.163,245520
Akon,Right Now (Na Na Na),0.857,0.83,-4.194,0.262,0.152,0.413,0.607,137.982,240746
Britney Spears,Womanizer,0.695,0.724,-5.226,0.073,0.0622,0.0889,0.235,139.0,224400
Eric Prydz,Pjanoo - Radio Edit,0.874,0.605,-4.949,0.000563,0.0295,0.112,0.836,125.99,157432
Kelly Rowland,Work,0.823,0.888,-6.351,0.00499,0.0538,0.291,0.623,102.757,207920
Jeezy,Put On,0.77,0.654,-6.091,0.00342,0.0353,0.0887,0.272,137.616,321293
Madonna,Give It 2 Me,0.954,0.837,-3.512,0.0933,0.0414,0.143,0.972,127.019,287906
The Pussycat Dolls,When I Grow Up,0.685,0.671,-5.762,0.00165,0.05,0.398,0.368,118.449,245680
will.i.am,Heartbreaker,0.549,0.788,-8.793,0.0352,0.0732,0.147,0.449,120.051,327880
Soulja Boy,Crank That (Soulja Boy),0.74,0.736,-2.18,0.515,0.0786,0.0468,0.803,140.141,221933
Britney Spears,Piece of Me,0.638,0.769,-5.054,0.0902,0.216,0.0857,0.782,115.007,212106
T.I.,Live Your Life,0.862,0.375,-3.363,0.071,0.255,0.211,0.478,159.841,338853
Ne-Yo,Closer,0.745,0.709,-6.437,0.0225,0.0738,0.154,0.576,126.027,234360
Lil Wayne,A Milli,0.695,0.674,-8.636,0.0387,0.278,0.194,0.773,151.486,221840
Colby O'Donis,What You Got,0.641,0.775,-6.718,0.0327,0.038,0.18,0.305,119.974,243013
Miley Cyrus,See You Again,0.911,0.692,-5.098,0.0149,0.177,0.112,0.801,138.975,190453
Basshunter,All I Ever Wanted - Radio Edit,0.984,0.645,-7.051,0.164,0.0508,0.164,0.553,144.954,176453
Chris Brown,Kiss Kiss (feat. T-Pain),0.658,0.729,-3.386,0.0506,0.225,0.0693,0.551,140.043,250666
Finger Eleven,Paralyzer,0.939,0.644,-3.486,0.157,0.0456,0.233,0.861,106.031,208106
Alesha Dixon,The Boy Does Nothing,0.972,0.632,-2.423,0.121,0.121,0.0317,0.845,87.0,210680
Dizzee Rascal,Dance Wiv Me - Radio Edit,0.746,0.878,-4.281,0.0476,0.0451,0.154,0.792,111.996,204093
Gabriella Cilmi,Sweet About Me,0.701,0.671,-5.035,0.0607,0.0288,0.163,0.585,131.977,202133
Jack White,Another Way to Die,0.765,0.486,-4.23,0.0239,0.128,0.11,0.386,141.933,262240
Plies,Hypnotized (feat. Akon),0.571,0.84,-7.421,0.16,0.0797,0.406,0.617,116.59,188493
The Pussycat Dolls,I Hate This Part,0.612,0.756,-4.371,0.0659,0.0317,0.274,0.452,111.572,218400
Sean Kingston,Take You There,0.921,0.752,-4.321,0.0182,0.0696,0.256,0.634,115.033,236693
Natasha Bedingfield,Pocketful of Sunshine,0.881,0.726,-3.892,0.203,0.0391,0.108,0.682,110.019,203440
The Offspring,"You're Gonna Go Far, Kid",0.917,0.55,-3.159,0.00428,0.0638,0.197,0.601,126.115,177826
Kanye West,Homecoming,0.747,0.667,-7.059,0.337,0.189,0.115,0.918,86.917,203493
Estelle,American Boy,0.729,0.727,-2.99,0.171,0.326,0.07,0.512,117.932,284733
Saving Abel,Addicted,0.864,0.512,-4.146,0.000821,0.0338,0.0982,0.527,138.018,222826
Pendulum,Propane Nightmares,0.966,0.356,-4.13,0.000262,0.0825,0.192,0.215,173.992,313346
The Game,My Life,0.766,0.673,-5.018,0.0724,0.349,0.0563,0.382,148.113,320893
Danity Kane,Damaged,0.653,0.774,-5.158,0.0912,0.05,0.151,0.818,120.01,244266
P!nk,So What,0.87,0.534,-3.078,0.000334,0.0425,0.241,0.462,126.019,215160
Kanye West,Love Lockdown,0.524,0.76,-7.67,0.0542,0.0323,0.112,0.112,119.603,270306
Gym Class Heroes,Cookie Jar (feat. The-Dream),0.668,0.687,-4.061,0.0253,0.0282,0.744,0.418,113.053,216317
M.I.A.,Paper Planes,0.848,0.447,-6.175,0.033,0.222,0.65,0.485,172.247,205200
3 Doors Down,It's Not My Time,0.934,0.529,-4.808,0.00153,0.0602,0.118,0.282,127.962,241960
Kylie Minogue,Wow,0.884,0.654,-5.466,0.151,0.202,0.379,0.851,124.072,190973
Mariah Carey,Touch My Body,0.665,0.715,-7.736,0.0996,0.0502,0.224,0.84,78.502,204733
MGMT,Kids,0.931,0.451,-3.871,0.00076,0.0719,0.361,0.172,122.961,302840
The Ting Tings,Shut Up and Let Me Go,0.927,0.852,-4.497,0.0109,0.0581,0.054,0.887,107.993,171226
Lil Wayne,Got Money,0.661,0.694,-4.847,0.00188,0.118,0.676,0.702,82.48,244626
Santana,Into the Night (feat. Chad Kroeger),0.844,0.595,-4.678,0.0137,0.0331,0.234,0.603,127.981,222440
The-Dream,I Luv Your Girl,0.322,0.723,-9.702,0.014,0.0341,0.119,0.0406,90.063,267866
Wiley,Wearing My Rolex - Radio Edit,0.716,0.876,-6.884,0.0468,0.135,0.0667,0.755,131.942,170480
Usher,Love in This Club (feat. Young Jeezy),0.712,0.573,-5.976,0.0572,0.0732,0.167,0.346,140.012,259720
Sam Sparro,Black & Gold - Radio Edit,0.703,0.383,-5.65,0.00116,0.0763,0.112,0.42,135.968,212360
"H ""two"" O",What's It Gonna Be (feat. Platnum),0.9,0.733,-4.758,0.0085,0.0341,0.151,0.937,139.61,207476
The Ting Tings,That's Not My Name,0.901,0.755,-3.152,0.0451,0.0893,0.363,0.959,145.042,310573
Plies,"Bust It Baby, Pt. 2 (feat. Ne-Yo)",0.801,0.648,-7.24,0.154,0.167,0.339,0.807,78.946,240760
James Morrison,Broken Strings,0.717,0.57,-4.914,0.00967,0.029,0.0833,0.321,111.91,250453
Leona Lewis,Run,0.462,0.285,-6.166,0.428,0.0291,0.122,0.0923,142.365,314720
Metro Station,Shake It,0.955,0.618,-3.836,0.00221,0.0798,0.486,0.79,150.034,179946
T.I.,Whatever You Like,0.687,0.68,-6.162,0.0161,0.0709,0.261,0.467,150.053,249533
Trey Songz,Can't Help but Wait,0.699,0.699,-5.564,0.358,0.0737,0.0912,0.611,94.977,206413
OneRepublic,Stop And Stare,0.859,0.492,-4.274,0.0659,0.0332,0.0756,0.251,92.474,223853
Alexandra Burke,Hallelujah,0.425,0.177,-6.211,0.654,0.0291,0.195,0.0942,182.571,217826
Mary J. Blige,Just Fine,0.795,0.923,-3.61,0.0394,0.117,0.101,0.588,123.021,242133
Jordin Sparks,One Step At a Time,0.692,0.766,-4.672,0.0825,0.0289,0.0384,0.691,102.028,205160
Coldplay,Viva La Vida,0.617,0.486,-7.115,0.0954,0.0287,0.109,0.417,138.015,242373
Kings of Leon,Sex on Fire,0.905,0.542,-5.653,0.00172,0.054,0.136,0.374,153.398,203346
Kanye West,Good Life,0.808,0.439,-6.881,0.00305,0.346,0.439,0.487,82.962,207000
Duffy,Mercy,0.859,0.793,-3.774,0.266,0.0332,0.133,0.964,129.911,219920
David Archuleta,Crush,0.664,0.57,-4.718,0.00836,0.0322,0.0719,0.487,162.084,213520
J. Holiday,Suffocate - Superclean,0.445,0.458,-8.391,0.64,0.361,0.118,0.447,82.82,220053
Gavin DeGraw,In Love With a Girl,0.906,0.438,-4.8,0.0191,0.0438,0.373,0.684,161.905,206000
Jordin Sparks,Tattoo,0.766,0.566,-5.036,0.431,0.0399,0.101,0.547,168.005,233466
Coldplay,Violet Hill,0.58,0.33,-7.875,0.0614,0.0374,0.115,0.11,76.093,222653
Ray J,Sexy Can I feat. Yung Berg,0.684,0.575,-6.007,0.299,0.325,0.614,0.926,172.155,204040
Jennifer Hudson,Spotlight,0.724,0.707,-3.887,0.0448,0.051,0.072,0.659,108.984,250106
John Legend,Green Light (feat. André 3000),0.882,0.622,-5.59,0.0912,0.119,0.216,0.762,77.506,284186
Jonas Brothers,Burnin' Up,0.954,0.667,-3.462,0.0296,0.0817,0.331,0.807,114.03,175093
Lupe Fiasco,Superstar (feat. Matthew Santos),0.822,0.572,-6.015,0.207,0.361,0.359,0.472,94.812,289000
Chris Brown,Forever,0.82,0.672,-4.456,0.0368,0.0459,0.184,0.438,120.005,278573
Adele,Chasing Pavements,0.47,0.614,-6.09,0.291,0.0255,0.111,0.329,80.045,210506
Leona Lewis,Better in Time,0.7,0.584,-4.251,0.512,0.0506,0.13,0.549,163.953,234173
Fergie,Clumsy,0.563,0.731,-4.046,0.191,0.131,0.296,0.452,184.009,240426
T-Pain,Can't Believe It (feat. Lil' Wayne),0.516,0.648,-8.869,0.00179,0.049,0.0772,0.0756,89.828,273826
Black Eyed Peas,I Gotta Feeling,0.766,0.743,-6.375,0.0873,0.0265,0.509,0.61,127.96,289133
Lady Gaga,Poker Face,0.806,0.851,-4.62,0.118,0.0787,0.121,0.787,118.999,237200
Beyoncé,Halo,0.72,0.508,-5.908,0.272,0.0628,0.0563,0.472,79.983,261640
David Guetta,Sexy Bitch (feat. Akon),0.627,0.813,-5.018,0.0771,0.0486,0.131,0.801,130.011,195853
Flo Rida,Right Round,0.672,0.72,-6.852,0.009,0.0551,0.232,0.705,124.986,204640
Taylor Swift,Love Story,0.741,0.617,-3.97,0.131,0.0311,0.0772,0.306,118.984,236266
Pitbull,Hotel Room Service,0.599,0.849,-8.164,0.00301,0.227,0.0763,0.761,126.003,238506
Britney Spears,Circus,0.733,0.791,-5.215,0.147,0.052,0.0713,0.761,114.98,192360
Lady Gaga,LoveGame,0.678,0.894,-5.611,0.00569,0.0523,0.317,0.844,105.024,216333
Skillet,Monster,0.957,0.64,-2.336,0.0431,0.0741,0.0789,0.692,134.992,178013
The Prodigy,Omen,0.953,0.545,-5.172,0.000941,0.0441,0.281,0.558,140.002,216026
Black Eyed Peas,Meet Me Halfway,0.629,0.798,-6.857,0.00474,0.0735,0.324,0.4,130.0,284373
Kanye West,Heartless,0.647,0.79,-5.983,0.0515,0.136,0.248,0.654,87.999,211000
Kid Cudi,Day 'N' Nite (Nightmare),0.443,0.88,-6.359,0.462,0.0653,0.122,0.803,138.018,221240
Lady Gaga,Just Dance,0.739,0.822,-4.541,0.0264,0.0311,0.181,0.745,118.992,241933
Britney Spears,If U Seek Amy,0.587,0.717,-7.296,0.0192,0.0339,0.0523,0.544,129.954,216520
Pitbull,I Know You Want Me (Calle Ocho),0.743,0.825,-5.995,0.0142,0.149,0.237,0.8,127.045,237120
Mariah Carey,Obsessed,0.468,0.742,-5.557,0.0465,0.0625,0.826,0.369,86.443,242200
Beyoncé,Sweet Dreams,0.825,0.694,-5.986,0.0895,0.111,0.0618,0.788,121.949,208066
Agnes,Release Me,0.923,0.621,-3.124,0.00645,0.0321,0.108,0.716,127.973,256213
Black Eyed Peas,Boom Boom Pow,0.857,0.867,-5.892,0.13,0.0663,0.13,0.402,130.048,251440
Shakira,She Wolf,0.69,0.865,-7.448,0.285,0.0443,0.225,0.867,121.983,188866
Lady Gaga,Paparazzi,0.692,0.762,-3.973,0.113,0.0438,0.094,0.397,114.906,208306
JAY-Z,Empire State Of Mind,0.956,0.491,-1.538,0.0295,0.392,0.46,0.811,173.585,276920
OneRepublic,All The Right Moves,0.948,0.529,-3.527,0.258,0.0474,0.283,0.65,146.024,238000
Jeremih,Birthday Sex,0.523,0.677,-5.603,0.295,0.0439,0.15,0.446,60.019,226506
Cascada,Evacuate The Dancefloor,0.702,0.762,-5.87,0.0167,0.0432,0.314,0.898,127.029,207200
Linkin Park,New Divide,0.808,0.493,-3.365,0.000235,0.0362,0.0983,0.38,117.971,268613
Kevin Rudolf,Let It Rock,0.783,0.607,-4.41,0.000683,0.0397,0.0678,0.434,113.172,231173
JAY-Z,Run This Town,0.924,0.632,-1.802,0.281,0.29,0.263,0.441,86.844,267520
Lady Gaga,Bad Romance,0.921,0.696,-3.755,0.00314,0.0363,0.0842,0.714,119.001,294573
T.I.,Live Your Life,0.862,0.375,-3.363,0.071,0.255,0.211,0.478,159.841,338853
Eminem,We Made You,0.853,0.924,-1.203,0.107,0.0792,0.129,0.67,114.003,269613
Dizzee Rascal,Bonkers,0.977,0.624,-3.34,0.00615,0.22,0.253,0.74,126.127,177573
Ciara,Love Sex Magic (feat. Justin Timberlake),0.666,0.893,-5.089,0.0206,0.138,0.342,0.874,107.011,220426
Rihanna,Russian Roulette,0.486,0.48,-5.754,0.046,0.0447,0.107,0.265,80.051,227533
Soulja Boy,Turn My Swag On,0.712,0.546,-3.104,0.000969,0.0269,0.406,0.489,150.154,206333
The xx,Intro,0.778,0.617,-8.871,0.459,0.027,0.128,0.152,100.363,127920
Jay Sean,Down,0.695,0.657,-4.493,0.0108,0.0321,0.0822,0.683,65.997,212106
Keri Hilson,Turnin Me On - Original Dirty,0.584,0.661,-5.09,0.00293,0.061,0.134,0.0949,159.873,248066
David Guetta,When Love Takes Over (feat. Kelly Rowland),0.862,0.675,-4.614,0.0165,0.0253,0.169,0.498,129.967,191000
Cheryl,Fight For This Love,0.741,0.739,-5.873,0.013,0.0912,0.0679,0.727,122.988,223253
Soulja Boy,Kiss Me Thru The Phone,0.712,0.758,-3.781,0.0185,0.112,0.0677,0.795,149.998,193386
Eminem,Crack A Bottle,0.874,0.516,-2.571,0.0864,0.186,0.173,0.391,169.561,297520
P!nk,Sober,0.792,0.614,-4.907,0.0653,0.0299,0.195,0.407,91.066,251440
Tinchy Stryder,Number 1,0.824,0.581,-3.912,0.0105,0.0377,0.483,0.747,114.912,212773
Pixie Lott,"Mama Do (Uh Oh, Uh Oh)",0.873,0.451,-4.711,0.171,0.19,0.327,0.589,119.918,196520
JLS,Beat Again - Radio Edit,0.93,0.894,-4.577,0.0355,0.0712,0.0759,0.968,120.02,196640
3OH!3,DONTTRUSTME,0.713,0.791,-3.742,0.0163,0.254,0.189,0.514,130.012,192573
A.R. Rahman,Jai Ho! (You Are My Destiny),0.941,0.657,-3.919,0.0476,0.061,0.0797,0.879,136.202,222400
The Pussycat Dolls,I Hate This Part,0.612,0.756,-4.371,0.0659,0.0317,0.274,0.452,111.572,218400
Akon,Beautiful,0.945,0.74,-4.442,0.123,0.0889,0.112,0.629,130.015,312986
Alexandra Burke,Bad Boys (feat. Flo Rida),0.866,0.67,-3.684,0.0115,0.0538,0.358,0.636,140.029,206480
Mario,Break Up,0.517,0.44,-7.355,0.428,0.363,0.173,0.475,73.881,249026
Drake,Forever,0.906,0.457,-2.278,0.249,0.342,0.182,0.54,104.02,357706
Selena Gomez & The Scene,Naturally,0.902,0.605,-5.406,0.0185,0.0511,0.0534,0.875,132.612,202586
Kanye West,Love Lockdown,0.524,0.76,-7.67,0.0542,0.0323,0.112,0.112,119.603,270306
The Veronicas,Untouched,0.783,0.557,-4.893,0.0171,0.234,0.151,0.442,177.008,255360
Fabolous,Throw It In The Bag,0.55,0.789,-7.423,0.174,0.0473,0.0614,0.696,172.049,231573
Jason Derulo,Whatcha Say,0.711,0.615,-5.507,0.0444,0.0779,0.145,0.711,144.036,221253
Lily Allen,Not Fair,0.861,0.719,-6.982,0.0447,0.0402,0.219,0.948,121.491,201213
T.I.,Dead And Gone,0.746,0.713,-4.99,0.0402,0.259,0.601,0.47,135.021,299746
Sean Kingston,Fire Burning,0.804,0.839,-2.513,0.0192,0.0329,0.331,0.888,122.973,239986
Empire of the Sun,Walking On A Dream,0.701,0.871,-5.594,0.257,0.0458,0.0589,0.716,126.975,198440
Cobra Starship,Good Girls Go Bad (feat. Leighton Meester),0.874,0.594,-3.716,0.0116,0.0815,0.549,0.628,119.964,196413
Nickelback,If Today Was Your Last Day,0.911,0.485,-5.749,8.67e-05,0.0355,0.092,0.568,89.956,249066
La Roux,Bulletproof,0.882,0.674,-2.771,0.000441,0.0477,0.068,0.682,123.016,205733
Kasabian,Fire,0.742,0.525,-5.643,0.0874,0.0311,0.117,0.179,117.029,252279
Calvin Harris,I'm Not Alone - Radio Edit,0.684,0.597,-6.614,0.00481,0.0321,0.317,0.435,130.99,210973
Justin Bieber,One Time,0.853,0.691,-2.528,0.0631,0.0372,0.082,0.762,145.999,215866
Jamie Foxx,Blame It,0.614,0.673,-5.426,0.0782,0.103,0.139,0.362,176.052,289746
La Roux,In For The Kill,0.969,0.629,-0.276,0.00184,0.0455,0.122,0.905,150.01,248626
Muse,Uprising,0.905,0.602,-4.046,0.000202,0.0775,0.117,0.411,128.019,304840
Nickelback,Gotta Be Somebody,0.89,0.536,-5.222,0.000354,0.0601,0.133,0.205,115.998,252653
James Morrison,Broken Strings,0.717,0.57,-4.914,0.00967,0.029,0.0833,0.321,111.91,250453
T.I.,Whatever You Like,0.687,0.68,-6.162,0.0161,0.0709,0.261,0.467,150.053,249533
Dizzee Rascal,Holiday,0.918,0.545,-1.925,0.0571,0.0448,0.0415,0.855,117.985,220626
Beyoncé,Single Ladies (Put a Ring on It),0.584,0.426,-5.293,0.0383,0.296,0.188,0.272,193.437,193213
Boys Like Girls,Love Drunk,0.976,0.44,-3.17,0.00177,0.141,0.16,0.412,150.005,226706
The-Dream,Rockin' That Shit,0.62,0.672,-4.865,0.123,0.0422,0.362,0.627,78.005,221920
OneRepublic,Secrets,0.764,0.516,-6.223,0.0717,0.0366,0.115,0.376,148.021,224693
JLS,Everybody in Love,0.783,0.705,-5.971,0.0703,0.0327,0.36,0.656,140.022,195586
Jason Aldean,Big Green Tractor,0.596,0.616,-5.035,0.654,0.0289,0.218,0.58,137.077,204200
The Fray,Never Say Never,0.492,0.23,-5.767,0.568,0.0317,0.176,0.262,160.139,256613
Lily Allen,The Fear,0.847,0.661,-6.948,0.419,0.0404,0.107,0.522,134.002,207120
Kings of Leon,Sex on Fire,0.905,0.542,-5.653,0.00172,0.054,0.136,0.374,153.398,203346
Drake,Best I Ever Had,0.894,0.431,-2.673,0.0951,0.33,0.188,0.605,162.161,258760
Kelly Clarkson,Already Gone,0.872,0.209,-2.996,0.217,0.0757,0.0768,0.294,78.139,281560
Miley Cyrus,Party In The U.S.A.,0.698,0.652,-4.667,0.00112,0.042,0.0886,0.47,96.021,202066
Jordin Sparks,Battlefield,0.634,0.613,-3.472,0.0178,0.0339,0.0639,0.37,144.953,241920
Ne-Yo,Mad,0.644,0.731,-5.348,0.665,0.0343,0.11,0.691,129.94,254533
Green Day,21 Guns,0.742,0.268,-4.939,0.0518,0.0355,0.626,0.416,159.779,321093
Keri Hilson,Knock You Down,0.877,0.588,-4.78,0.00952,0.16,0.171,0.645,155.165,326186
Taylor Swift,You Belong With Me,0.771,0.687,-4.424,0.164,0.0384,0.112,0.445,129.964,231146
Shinedown,Second Chance,0.796,0.46,-4.501,0.00107,0.0333,0.106,0.182,100.011,222066
Asher Roth,I Love College,0.826,0.713,-4.075,0.0897,0.243,0.421,0.664,86.444,241933
Katy Perry,Waking Up In Vegas,0.878,0.524,-3.108,0.0012,0.0346,0.098,0.59,130.989,199186
Kelly Clarkson,My Life Would Suck Without You,0.882,0.526,-4.006,0.0014,0.0509,0.144,0.424,144.982,211493
Mumford & Sons,Little Lion Man,0.492,0.517,-8.05,0.0275,0.0272,0.0873,0.455,138.585,245173
The Fray,You Found Me,0.803,0.338,-5.412,0.0187,0.0413,0.136,0.4,151.994,241853
Bruno Mars,Just the Way You Are,0.841,0.635,-5.379,0.0134,0.0422,0.0622,0.424,109.021,220734
Eminem,Love The Way You Lie,0.925,0.749,-5.034,0.241,0.227,0.52,0.641,86.989,263373
Lady Gaga,Bad Romance,0.921,0.696,-3.755,0.00314,0.0363,0.0842,0.714,119.001,294573
Stromae,Alors on danse - Radio Edit,0.59,0.791,-9.206,0.0994,0.0793,0.065,0.714,119.951,206066
Kesha,TiK ToK,0.837,0.755,-2.718,0.0991,0.142,0.289,0.714,120.028,199693
David Guetta,Memories (feat. Kid Cudi),0.916,0.546,-3.932,0.00144,0.255,0.251,0.375,129.983,210853
Taio Cruz,Dynamite,0.783,0.751,-3.724,0.00379,0.0859,0.036,0.816,119.975,202613
Rihanna,Only Girl (In The World),0.716,0.789,-4.241,0.129,0.0432,0.069,0.611,125.906,235493
Katy Perry,California Gurls,0.754,0.791,-3.729,0.00446,0.0569,0.163,0.425,125.014,234653
Kesha,Take It Off,0.675,0.729,-5.292,4.14e-05,0.0286,0.0867,0.74,125.036,215200
INNA,Hot - Play & Win Radio Version,0.939,0.817,-6.079,0.0798,0.28,0.431,0.599,128.0,217036
Far East Movement,Like A G6,0.837,0.435,-8.126,0.00676,0.449,0.117,0.778,124.913,216893
David Guetta,Gettin' Over You (feat. Fergie & LMFAO),0.913,0.615,-5.077,0.178,0.0816,0.0773,0.45,129.944,188000
Duck Sauce,Barbra Streisand - Radio Edit,0.922,0.769,-1.966,0.000939,0.108,0.233,0.506,127.965,196533
Lucenzo,Danza Kuduro (feat. Don Omar),0.942,0.622,-6.365,0.00713,0.112,0.0715,0.773,130.003,213986
Rihanna,Te Amo,0.707,0.567,-5.455,0.541,0.0818,0.1,0.751,171.917,208426
Timbaland,Carry Out (Featuring Justin Timberlake),0.574,0.531,-6.693,0.114,0.113,0.256,0.272,115.68,232466
DJ Fresh,Gold Dust - Radio Edit,0.948,0.451,-0.74,0.255,0.147,0.392,0.295,176.985,192446
Edward Maya,Stereo Love - Radio Edit,0.783,0.799,-3.896,0.0346,0.0322,0.0757,0.586,127.041,184573
Taio Cruz,Break Your Heart,0.934,0.607,-4.217,0.0327,0.0314,0.0909,0.568,122.01,201546
Black Eyed Peas,Imma Be,0.517,0.597,-6.963,0.179,0.365,0.307,0.412,92.035,257560
Sidney Samson,Riverside,0.976,0.804,-2.458,0.00023,0.0445,0.125,0.237,125.997,320348
