artist_name,track_name,energy,danceability,loudness,acousticness,speechiness,liveness,valence,tempo,duration,top_hit
Maldita Nerea,Dos Besos Después,0.825,0.679,-6.019,0.00965,0.0371,0.283,0.837,129.056,246.05,1
Jarabe De Palo,Eso Que Tú Me Das,0.797,0.781,-5.815,0.14,0.0286,0.0665,0.848,129.963,214.8,1
KURT,Con Las Ganas,0.363,0.418,-6.247,0.799,0.0409,0.105,0.36,93.756,241.31,1
David Otero,Una Vez Más,0.919,0.567,-3.711,0.0411,0.0634,0.26,0.885,168.029,159.7,1
ERRE,Verano Eterno,0.827,0.552,-4.553,0.0567,0.0425,0.103,0.768,172.064,164.26,1
David Bisbal,Si Tú La Quieres,0.778,0.748,-4.582,0.147,0.0685,0.093,0.607,100.053,224.76,1
Efecto Pasillo,Similares (feat. Sinsinati),0.8,0.626,-5.399,0.0907,0.0681,0.0946,0.876,99.978,228.91,1
Dvicio,Capítulos,0.591,0.72,-5.361,0.177,0.0552,0.0994,0.737,95.001,204.92,1
Hugo Cobo,Demonios,0.576,0.594,-7.333,0.0748,0.194,0.097,0.704,107.606,188.28,1
Dvicio,Soy de Volar,0.474,0.753,-7.074,0.478,0.0442,0.107,0.751,99.979,235.29,1
CNCO,Tan Enamorados,0.705,0.656,-4.262,0.166,0.0908,0.202,0.53,172.003,179.03,1
Ovy On The Drums,Miedito o Qué? (feat. KAROL G),0.776,0.851,-3.254,0.12,0.0561,0.1,0.804,95.995,209.9,1
Sebastian Yatra,Chica Ideal,0.891,0.574,-3.665,0.0847,0.157,0.16,0.707,100.978,183.24,1
Prince Royce,Carita de Inocente,0.691,0.573,-5.142,0.123,0.0601,0.0746,0.93,129.946,191.21,1
Morat,De Cero,0.811,0.602,-3.128,0.0766,0.0362,0.273,0.807,159.829,187.12,1
Álvaro De Luna,Juramento eterno de sal,0.594,0.631,-5.727,0.0225,0.0581,0.351,0.716,129.991,205.55,1
Marc Seguí,Tiroteo - Remix,0.522,0.75,-7.018,0.282,0.0293,0.0743,0.601,110.427,321.56,1
Camilo,Millones,0.649,0.791,-2.312,0.0624,0.276,0.184,0.951,190.087,221.75,1
Sidonie,Verano del Amor - Alexander Som & Ley DJ Remix,0.928,0.666,-3.409,0.0283,0.04,0.212,0.621,110.033,208.91,1
Selena Gomez,Baila Conmigo (with Rauw Alejandro),0.545,0.824,-7.127,0.0221,0.0699,0.097,0.683,149.912,186.09,1
Sergio Dalma,La Noche de San Juan,0.799,0.714,-4.704,0.0174,0.084,0.0415,0.96,88.025,209.04,1
Dani Martín,Son Sueños - 2021,0.693,0.615,-5.344,0.00155,0.0525,0.0798,0.495,127.019,254.76,1
Sebastian Yatra,Tacones Rojos,0.856,0.748,-3.517,0.0824,0.0348,0.142,0.927,123.031,189.32,1
C. Tangana,Tú Me Dejaste De Querer,0.723,0.823,-4.778,0.311,0.229,0.0998,0.505,83.97,198.49,1
David Bisbal,Dos Veces,0.816,0.667,-4.075,0.0515,0.176,0.127,0.687,177.843,145.92,1
Alejandro Santamaria,Encima De Mil,0.472,0.88,-6.842,0.735,0.0358,0.124,0.758,113.012,189.0,1
Camilo,Índigo,0.779,0.748,-6.659,0.00884,0.0342,0.113,0.928,128.91,214.93,1
Camilo,BEBÉ,0.72,0.862,-4.048,0.487,0.0379,0.0604,0.965,129.972,198.71,1
Sebastian Yatra,Pareja Del Año,0.622,0.715,-5.102,0.163,0.046,0.0948,0.808,80.015,195.05,1
Rauw Alejandro,Todo De Ti,0.719,0.78,-3.613,0.302,0.0506,0.0931,0.336,127.962,199.6,1
sangiovanni,mariposas,0.75,0.692,-4.328,0.145,0.0411,0.133,0.443,120.037,154.0,1
INNMIR,Me Gustas Tú,0.702,0.797,-6.854,0.048,0.0349,0.118,0.722,105.938,176.46,1
Oscar Repo,Hater de Mi Amor,0.636,0.853,-7.683,0.121,0.118,0.0856,0.386,125.038,160.0,1
Alvaro Soler,A Contracorriente,0.743,0.73,-5.858,0.117,0.0381,0.234,0.964,95.023,194.82,1
Dani Fernández,Dile a los demás,0.895,0.743,-4.617,0.00615,0.0357,0.0551,0.945,139.953,209.93,1
David Bisbal,Tú Me Delatas,0.817,0.742,-5.135,0.08,0.0687,0.0495,0.943,95.991,197.43,1
Melendi,La Boca Junta,0.836,0.663,-5.111,0.464,0.0384,0.0554,0.802,154.952,227.31,1
Napy,Rosas (Oreja de Van Gogh),0.606,0.765,-9.888,0.00898,0.0482,0.132,0.667,119.987,190.01,1
Tekio,Los 40 Goes Punk,0.829,0.4,-9.004,0.00529,0.181,0.124,0.511,185.258,241.36,1
JVX,Stand (Beautiful Girls / Purpurina / Rueda / Tattoo / Stand by me),0.881,0.677,-4.822,0.0417,0.115,0.282,0.762,129.922,254.85,1
Estopa,Camiseta de Rokanrol,0.846,0.682,-5.119,0.018,0.0525,0.0957,0.423,129.993,229.83,1
Mario Jefferson,Ay Mamá (La Otra Versión),0.653,0.754,-5.062,0.196,0.0567,0.203,0.346,127.027,184.0,1
Marta Soto,Dirás,0.765,0.693,-4.672,0.185,0.208,0.0927,0.552,134.92,213.55,1
Edurne,Boomerang,0.625,0.567,-6.022,0.581,0.432,0.115,0.637,91.116,170.13,1
La Pelona,Miénteme,0.82,0.677,-7.331,0.113,0.0672,0.0861,0.901,155.005,183.75,1
La Pelona,Quiero más,0.802,0.641,-6.961,0.0386,0.0542,0.0499,0.891,160.143,201.0,1
La Pelona,Vuelvo a caer,0.76,0.7,-8.072,0.0256,0.0523,0.144,0.922,155.0,197.0,1
La Pelona,Superviviente,0.412,0.624,-8.561,0.582,0.041,0.0902,0.562,98.4,216.22,1
Beret,Tú y yo,0.75,0.661,-2.694,0.0571,0.0693,0.251,0.668,93.051,163.75,1
David Bisbal,A Partir De Hoy,0.847,0.652,-5.031,0.188,0.0552,0.378,0.515,163.939,196.8,1
Ivan Cornejo,¡Corre!,0.252,0.692,-12.211,0.89,0.0431,0.112,0.29,135.654,229.66,1
Chimbala,Rueda - Remix,0.925,0.864,-1.879,0.256,0.0734,0.0648,0.961,130.059,212.31,1
Nil Moliner,MENEITO,0.842,0.823,-3.484,0.114,0.0502,0.0593,0.961,122.024,198.2,1
Varry Brava,Bajo la Luz Perfecta,0.663,0.68,-7.111,0.00311,0.0529,0.109,0.397,127.811,213.55,1
Pepe : Vizio,El Patio,0.758,0.704,-5.9,0.383,0.0567,0.107,0.756,156.006,232.64,1
Camilo,Favorito,0.853,0.606,-2.975,0.237,0.0545,0.251,0.822,178.043,209.77,1
Maluma,Hawái,0.727,0.783,-3.454,0.185,0.389,0.0626,0.558,180.067,199.11,1
ConKi,Ocean,0.723,0.738,-6.691,0.229,0.0402,0.305,0.285,119.985,155.07,1
ConKi,We Can Talk Baby,0.411,0.807,-7.797,0.685,0.0359,0.116,0.776,114.058,184.19,1
K!llx,Behind the Moon,0.785,0.744,-2.812,0.0721,0.0331,0.165,0.555,123.968,164.92,1
Arcángel,La Jumpa,0.234,0.887,-14.52,0.111,0.178,0.13,0.197,140.02,196.8,1
Beutos,Like That,0.616,0.727,-8.328,0.214,0.0714,0.157,0.538,124.057,131.13,1
ConKi,Ain’t the One,0.798,0.738,-5.613,0.578,0.15,0.284,0.607,98.019,137.39,1
TUDOR,Changing Lanes,0.644,0.853,-9.158,0.00914,0.153,0.143,0.177,119.987,132.0,1
ConKi,Take You There,0.746,0.642,-5.984,0.118,0.0927,0.286,0.532,122.869,148.3,1
Blue Man,Under the Sun,0.935,0.772,-4.342,0.364,0.112,0.146,0.728,121.033,150.74,1
Duki,Si Quieren Frontear,0.837,0.789,-3.247,0.125,0.23,0.209,0.476,81.536,200.34,1
LU2VYK,Patience,0.612,0.708,-9.117,0.134,0.0418,0.0588,0.291,123.98,160.65,1
ConKi,Tu Es Foutu,0.615,0.787,-10.815,0.0895,0.0975,0.0799,0.43,130.008,123.9,1
MRLN,Forever Young,0.807,0.725,-4.65,0.0596,0.0293,0.079,0.206,122.992,132.68,1
Polare,Save Me,0.733,0.629,-8.948,0.132,0.0386,0.101,0.1,121.923,143.61,1
Ava Max,Kings & Queens,0.688,0.638,-4.056,0.00775,0.0407,0.126,0.434,129.856,162.4,1
Heynegaard,Out of Time,0.634,0.799,-7.874,0.123,0.0554,0.293,0.166,124.049,144.2,1
CKay,love nwantiti (ah ah ah),0.739,0.727,-3.805,0.365,0.0411,0.161,0.533,93.005,145.8,1
EMDI,Slow It Down,0.631,0.664,-5.782,0.0372,0.0436,0.123,0.537,122.007,147.54,1
Majestic,Rasputin,0.913,0.758,-2.926,0.00364,0.113,0.193,0.658,128.04,186.21,1
ConKi,I'll Be There,0.872,0.726,-7.128,0.356,0.0665,0.393,0.131,115.024,148.32,1
Lola Indigo,La Niña de la Escuela,0.876,0.707,-1.887,0.173,0.0787,0.932,0.853,176.068,204.41,1
Brytiago,Quizás,0.741,0.723,-5.324,0.271,0.0663,0.612,0.639,172.002,220.46,1
Sierra Miles,Funeral for My Morals,0.688,0.488,-6.651,0.0343,0.044,0.0973,0.652,183.218,239.38,1
HORT3N,Bored,0.508,0.459,-9.112,0.831,0.1,0.108,0.138,169.737,199.06,1
Ed Sheeran,Overpass Graffiti,0.849,0.52,-3.794,0.00253,0.186,0.119,0.774,175.908,236.91,1
MarchY,I Wanna Dip With You,0.793,0.644,-7.535,0.514,0.033,0.0601,0.66,99.033,189.56,1
Dani Fernández,Bailemos,0.555,0.649,-4.655,0.0616,0.0292,0.0874,0.607,128.009,210.47,1
Juanfran,Alarma,0.875,0.504,-5.513,0.317,0.123,0.135,0.834,152.728,179.93,1
LU2VYK,Your Body,0.812,0.609,-4.544,0.162,0.075,0.105,0.734,124.058,128.52,1
Ksenia,Tell Me,0.524,0.665,-8.654,0.439,0.0468,0.157,0.145,118.962,210.98,1
zzoilo,Mon Amour - Remix,0.761,0.748,-6.621,0.122,0.102,0.0984,0.362,116.041,179.94,1
ConKi,True Love,0.771,0.635,-6.026,0.124,0.0807,0.528,0.312,126.041,165.64,1
Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),0.691,0.741,-7.395,0.0221,0.0672,0.0476,0.892,150.087,212.35,1
ConKi,Shadows,0.448,0.583,-11.844,0.439,0.0559,0.118,0.15,100.063,147.38,1
Beret,Sueño (con Pablo Alborán),0.613,0.667,-5.604,0.372,0.0412,0.174,0.54,105.064,185.48,1
Rhea Sun,Leaving,0.667,0.542,-6.868,0.00403,0.251,0.217,0.47,122.159,206.39,1
Rolipso,Closer,0.646,0.815,-6.405,0.0388,0.0412,0.0514,0.319,124.994,143.52,1
C. Tangana,Ateo,0.74,0.826,-4.45,0.142,0.0368,0.175,0.733,130.025,239.92,1
Topic,Breaking Me,0.72,0.789,-5.652,0.223,0.218,0.129,0.664,122.031,166.79,1
F3DE,Phoenix,0.905,0.749,-4.647,0.0362,0.0518,0.092,0.606,121.96,154.21,1
Víctor Pérez,Ponte Bonita,0.709,0.796,-3.623,0.328,0.284,0.131,0.559,172.056,186.1,1
ConKi,Fear of the Dark,0.807,0.701,-8.537,0.214,0.0394,0.2,0.313,123.981,223.55,1
Jhayco,Ley Seca,0.842,0.759,-3.758,0.101,0.096,0.134,0.584,105.059,263.25,1
Ciska,Like a Champion,0.83,0.814,-2.298,0.35,0.0696,0.434,0.474,129.941,157.38,1
Nck,Good for Me,0.797,0.382,-6.255,0.107,0.0421,0.138,0.32,100.887,161.0,1
Carlos Sadness,Todo Estaba Bien,0.729,0.761,-5.896,0.0844,0.0904,0.155,0.456,103.982,188.22,1
Martin Miller,Good Times,0.847,0.704,-5.396,0.426,0.0344,0.117,0.695,123.978,193.9,1
Rolipso,How to Save a Life,0.683,0.671,-5.537,0.0343,0.0515,0.269,0.417,123.933,165.54,1
Aitana,Más De Lo Que Aposté,0.918,0.621,-3.01,0.0754,0.0552,0.13,0.834,151.988,205.03,1
BENEE,Supalonely,0.631,0.863,-4.689,0.305,0.0534,0.123,0.817,128.977,223.48,1
ConKi,The World Is Mine,0.711,0.736,-6.272,0.0082,0.0625,0.168,0.317,123.993,159.78,1
DJ Valdi,Báilalo,0.624,0.764,-6.343,0.27,0.0591,0.0777,0.648,104.991,172.29,1
MarchY,Love Is All Around,0.641,0.826,-5.151,0.621,0.0761,0.121,0.774,111.959,171.55,1
Callson,Anyone,0.844,0.708,-3.954,0.0459,0.051,0.29,0.647,114.963,145.97,1
Clean Bandit,Tick Tock (feat. 24kGoldn),0.705,0.779,-3.895,0.369,0.0344,0.124,0.946,101.022,178.37,1
RSN,Love You,0.759,0.549,-7.947,0.0678,0.176,0.446,0.309,120.067,168.04,1
Lukas Graham,Share That Love (feat. G-Eazy),0.658,0.715,-4.304,0.162,0.106,0.0742,0.795,158.024,172.4,1
Beret,Lo siento,0.42,0.362,-7.951,0.655,0.0582,0.133,0.284,77.077,230.65,1
Barmuda,Loving You the Same,0.551,0.667,-7.356,0.618,0.206,0.12,0.335,91.951,151.3,1
Goodkins,Everytime,0.889,0.61,-6.448,0.00568,0.0367,0.131,0.225,125.012,149.29,1
Bizarrap,"Tiago PZK: Bzrp Music Sessions, Vol. 48",0.821,0.657,-3.06,0.459,0.32,0.103,0.752,96.561,160.0,1
La Pantera,"Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix]",0.745,0.672,-5.269,0.438,0.3,0.0699,0.739,173.974,413.11,1
Sebastian Yatra,Tacones Rojos,0.844,0.746,-3.499,0.062,0.0359,0.149,0.934,123.014,189.33,1
Mora,MEMORIAS,0.707,0.771,-6.404,0.389,0.055,0.0745,0.317,127.963,228.75,1
Becky G,MAMIII,0.703,0.836,-3.554,0.0845,0.0657,0.138,0.902,94.048,226.09,1
Rvfv,Mi Luz (ft. Rels B),0.526,0.705,-6.359,0.509,0.327,0.0742,0.671,200.031,168.0,1
Quevedo,Piel de Cordero,0.541,0.827,-10.743,0.46,0.225,0.0948,0.256,128.028,213.65,1
Quevedo,Sin Señal,0.851,0.822,-3.314,0.333,0.0422,0.105,0.749,117.992,185.08,1
Mora,LA INOCENTE,0.789,0.757,-3.46,0.307,0.0583,0.0717,0.464,91.911,202.17,1
Rvfv,Tigini (Remix),0.655,0.782,-5.971,0.377,0.0566,0.0749,0.662,135.018,175.56,1
Aitana,Formentera,0.645,0.781,-4.136,0.0903,0.0399,0.226,0.803,128.007,207.33,1
Quevedo,Ahora y Siempre,0.629,0.659,-7.86,0.716,0.0825,0.422,0.416,118.964,149.28,1
Morad,Pelele,0.698,0.83,-5.549,0.224,0.163,0.0761,0.825,144.929,216.83,1
Duki,She Don't Give a Fo,0.556,0.854,-4.49,0.345,0.14,0.165,0.342,119.938,209.53,1
Rvfv,Mami,0.572,0.707,-5.378,0.497,0.157,0.126,0.456,98.003,168.37,1
Alejo,Pantysito,0.739,0.83,-5.395,0.136,0.0627,0.162,0.631,97.993,240.41,1
Luar La L,Caile,0.756,0.704,-4.948,0.298,0.448,0.0852,0.461,121.737,141.34,1
Chris Jedi,La Llevo Al Cielo (Ft. Ñengo Flow),0.845,0.795,-3.809,0.105,0.135,0.172,0.769,170.023,254.92,1
Quevedo,Vista Al Mar,0.561,0.759,-5.643,0.803,0.131,0.101,0.491,104.915,180.67,1
Bizarrap,"Morad: Bzrp Music Sessions, Vol. 47",0.859,0.77,-4.526,0.468,0.0429,0.103,0.548,122.042,177.58,1
C. Tangana,Ateo,0.699,0.83,-5.85,0.171,0.0378,0.169,0.771,130.018,240.0,1
Ryan Castro,Jordan,0.68,0.796,-5.555,0.0575,0.37,0.103,0.71,179.923,176.14,1
ROSALÍA,LA FAMA,0.295,0.766,-7.893,0.947,0.0464,0.119,0.805,136.016,188.11,1
Polimá Westcoast,ULTRA SOLO,0.846,0.802,-4.495,0.233,0.207,0.114,0.26,109.982,227.22,1
Beny Jr,Sigue,0.708,0.682,-5.597,0.611,0.165,0.0955,0.594,122.053,211.46,1
Bizarrap,"Villano Antillano: Bzrp Music Sessions, Vol. 51",0.752,0.82,-7.635,0.0584,0.0648,0.628,0.423,127.999,187.5,1
Mora,Volando - Remix,0.688,0.659,-4.649,0.207,0.0673,0.113,0.632,153.979,273.47,1
Ana Mena,LAS 12,0.814,0.784,-2.436,0.0559,0.0464,0.194,0.728,129.96,165.23,1
Jhayco,Dile (Homenaje),0.745,0.764,-4.563,0.0488,0.0475,0.172,0.727,93.013,228.93,1
Omar Montes,La Llama del Amor - Riega Este Querer - Rumba/Alborea,0.85,0.762,-5.303,0.154,0.141,0.0474,0.747,105.444,178.19,1
C. Tangana,Demasiadas Mujeres,0.453,0.658,-7.378,0.131,0.39,0.0848,0.358,126.043,153.96,1
Daddy Yankee,RUMBATÓN,0.909,0.685,-4.034,0.0471,0.0396,0.35,0.922,95.004,248.77,1
Danny Ocean,Fuera del mercado,0.673,0.453,-5.649,0.32,0.144,0.131,0.266,92.06,159.85,1
Tiago PZK,Salimo de Noche,0.628,0.669,-4.177,0.294,0.0526,0.124,0.784,83.803,177.86,1
La La Love You,El Fin del Mundo,0.866,0.602,-4.594,0.000856,0.0471,0.094,0.677,127.052,188.09,1
Chanel,SloMo,0.814,0.728,-3.29,0.125,0.0571,0.0927,0.594,104.962,176.29,1
Chema Rivas,Algodón de azúcar,0.732,0.785,-3.976,0.248,0.0377,0.298,0.64,99.967,168.0,1
Rigoberta Bandini,Ay Mamá,0.582,0.675,-6.329,0.0835,0.0371,0.155,0.297,127.018,181.12,1
Bizarrap,"Paulo Londra: Bzrp Music Sessions, Vol. 23",0.91,0.527,-2.659,0.25,0.122,0.0857,0.329,95.943,258.54,1
Omar Montes,Si Tú Te Vas (feat. Yung Beef) - Remix,0.712,0.779,-3.921,0.0309,0.0982,0.0684,0.653,98.908,215.6,1
Bad Bunny,Después de la Playa,0.903,0.564,-3.221,0.356,0.307,0.175,0.607,78.293,230.4,1
Myke Towers,Experimento,0.806,0.805,-3.589,0.0828,0.0393,0.156,0.682,110.042,222.73,1
Bad Bunny,Neverita,0.498,0.876,-7.511,0.0706,0.0478,0.143,0.428,122.016,173.12,1
Ana Mena,Música Ligera,0.752,0.695,-4.681,0.0891,0.0281,0.227,0.633,120.031,236.0,1
Rauw Alejandro,LOKERA,0.826,0.836,-2.66,0.213,0.0461,0.0814,0.579,102.025,197.1,1
Paulo Londra,Plan A,0.849,0.586,-4.923,0.0621,0.0445,0.0809,0.534,173.938,178.2,1
Rvssian,Nostálgico,0.846,0.734,-3.425,0.166,0.0489,0.235,0.604,98.026,209.88,1
Tiago PZK,Nos Comemos (feat. Ozuna),0.819,0.827,-3.701,0.1,0.052,0.089,0.562,92.017,191.09,1
Justin Quiles,Loco,0.885,0.771,-3.66,0.222,0.0508,0.0918,0.826,128.031,231.6,1
Bad Gyal,La Prendo,0.776,0.917,-2.248,0.0464,0.154,0.08,0.656,114.941,181.99,1
Oscu,Numero 1,0.729,0.842,-4.404,0.0991,0.0753,0.0695,0.96,89.978,164.0,1
Cano,Tu Y Yo (feat. Los del Control),0.785,0.691,-7.022,0.557,0.0854,0.115,0.553,105.096,178.3,1
Feid,Normal,0.56,0.709,-4.867,0.034,0.171,0.315,0.541,170.082,171.88,1
Ryan Castro,Mujeriego,0.621,0.758,-8.033,0.0628,0.125,0.0809,0.92,79.949,142.5,1
Rels B,cómo dormiste?,0.429,0.627,-8.255,0.238,0.234,0.122,0.565,126.426,112.57,1
Blessd,Medallo,0.7,0.787,-4.598,0.568,0.0768,0.663,0.791,90.02,233.45,1
Sebastian Yatra,Pareja Del Año,0.611,0.715,-5.094,0.176,0.0519,0.0949,0.776,79.971,195.33,1
Duki,TOP 5,0.824,0.853,-3.384,0.0943,0.214,0.11,0.693,100.05,146.82,1
Elton John,Cold Heart - PNAU Remix,0.8,0.795,-6.32,0.0354,0.0309,0.0915,0.934,116.032,202.74,1
Chimbala,Feliz,0.852,0.848,-2.158,0.373,0.103,0.0865,0.956,129.995,177.24,1
Feid,Feliz Cumpleaños Ferxxo,0.573,0.865,-5.501,0.0863,0.0678,0.305,0.563,94.999,155.96,1
Aitana,En El Coche,0.65,0.856,-4.0,0.15,0.0952,0.375,0.893,128.03,125.08,1
JC Reyes,Coronamos,0.635,0.604,-4.499,0.508,0.419,0.107,0.484,134.672,179.08,1
Bad Bunny,Me Fui de Vacaciones,0.645,0.714,-5.493,0.229,0.0514,0.0942,0.434,85.046,180.93,1
Tiago PZK,Traductor,0.776,0.845,-3.098,0.111,0.0488,0.0684,0.528,105.018,222.86,1
TINI,Miénteme,0.541,0.85,-4.522,0.161,0.0674,0.286,0.916,92.003,165.28,1
Bad Bunny,DÁKITI,0.573,0.731,-10.059,0.401,0.0544,0.113,0.145,109.928,205.09,1
Omar Montes,Risueña,0.884,0.77,-2.531,0.0489,0.0353,0.078,0.96,139.977,211.89,1
Fuego,Una Vaina Loca,0.588,0.811,-3.161,0.128,0.0464,0.0929,0.553,107.022,226.19,1
Feid,Si Te La Encuentras Por Ahí,0.569,0.736,-3.559,0.144,0.0779,0.112,0.433,171.973,191.51,1
Daviles de Novelda,Flamenco y Bachata,0.871,0.769,-4.717,0.266,0.0286,0.111,0.97,135.032,191.33,1
Bad Bunny,Enséñame a Bailar,0.789,0.81,-5.08,0.191,0.0846,0.467,0.77,105.009,176.0,1
Futurecop!,Starworshipper (MPM remix),0.855,0.546,-4.781,0.18,0.033,0.115,0.312,126.0,301.0,0
Bollobas,Reckless Pleasure,0.0985,0.346,-18.92,0.547,0.0332,0.241,0.249,187.984,78.11,0
Ron Reeser,Everything,0.724,0.728,-8.287,0.00449,0.0608,0.297,0.724,130.035,236.32,0
Storyhill,She Holds My Heart out in the Wind,0.471,0.404,-9.148,0.616,0.0257,0.202,0.561,91.982,196.48,0
Ian Brown,The Feeding Of The 5000,0.526,0.485,-9.484,0.301,0.0466,0.118,0.112,81.983,238.36,0
Red Lion Mello,What's Beef?,0.492,0.637,-14.85,0.547,0.299,0.506,0.729,91.983,171.99,0
Ellen Doty,Sea of Hearts,0.215,0.721,-14.828,0.746,0.0377,0.0954,0.233,98.049,163.36,0
Case Hardin,When You Roll That Way,0.783,0.495,-3.748,0.314,0.0353,0.0923,0.671,203.983,203.59,0
Mase,What You Want [feat. Total],0.72,0.838,-6.593,0.0312,0.384,0.422,0.845,93.76,242.95,0
Rachael Sage,Skywriting,0.276,0.555,-10.01,0.79,0.0286,0.111,0.11,113.038,312.75,0
TCB Bounce Beat Kings,Game 2 Tight - Live,0.908,0.573,-7.238,0.736,0.199,0.443,0.552,88.034,214.8,0
Hope College Worship,Here for You,0.497,0.342,-11.194,0.398,0.0292,0.104,0.2,84.732,343.31,0
The Brimm's,The Little I Have to Give,0.364,0.607,-7.551,0.696,0.0314,0.105,0.234,111.964,286.2,0
Called to Glory,The Greatest God,0.00986,0.176,-40.033,0.982,0.0382,0.0942,0.0335,76.647,82.66,0
IBeDat,K.I.S.S.,0.39,0.75,-9.522,0.378,0.0703,0.142,0.511,85.928,202.4,0
Klaxons,Gravity's Rainbow - Soulwax Remix,0.933,0.67,-6.248,0.0154,0.0674,0.513,0.876,131.984,382.93,0
Shawn Adaan,Block Party,0.879,0.882,-3.32,0.266,0.105,0.0932,0.92,98.043,194.69,0
Vicious,Intro,0.408,0.695,-15.587,0.852,0.962,0.367,0.763,91.108,51.71,0
Alei Islah,Cold World,0.485,0.681,-13.399,0.89,0.244,0.105,0.465,194.048,163.28,0
Pamala Ballingham,Ho Ho Watanay (Iroquois Indian),0.243,0.587,-12.438,0.978,0.034,0.11,0.371,74.035,317.83,0
"Good Girl, Bad Boy",Travelin Bug,0.0308,0.589,-27.237,0.943,0.0405,0.106,0.504,83.952,286.58,0
Berry C. Alcorn,Cryin' in the Rain,0.605,0.568,-8.435,0.584,0.0285,0.0945,0.572,82.324,195.57,0
Wampeters,Both Worlds,0.566,0.55,-12.562,0.484,0.0281,0.127,0.525,95.391,218.21,0
Pilot Cloud,Dark Nebula,0.556,0.617,-16.852,0.917,0.209,0.779,0.191,120.711,87.9,0
Blackjesus Yoshua,Estado Mental Como Arma (weaponized mindstate),0.535,0.548,-14.519,0.48,0.0304,0.138,0.133,84.003,211.43,0
GHØSTKID,THIS IS NØT HØLLYWØØD,0.682,0.33,-8.684,0.00504,0.0934,0.145,0.16,128.0,235.66,0
Lupita Cabrera,Piensa en mi,0.49,0.924,-8.955,0.755,0.0334,0.0757,0.847,103.866,178.79,0
LeNaSa,God On My Side,0.386,0.535,-13.388,0.511,0.482,0.373,0.687,138.819,225.37,0
Camoflauge,Ruff Ni**az - Album Version (Edited),0.708,0.864,-5.348,0.0284,0.217,0.11,0.347,95.946,215.47,0
NTT,Rhythm Is a Dancer - 134 BPM,0.913,0.853,-4.735,0.000142,0.066,0.326,0.969,133.988,336.49,0
Paris Street,The Bus Riders,0.0711,0.514,-17.366,0.951,0.0706,0.109,0.259,169.634,257.57,0
Kenneth Slone,It's All About Love,0.475,0.747,-15.811,0.228,0.0298,0.116,0.54,107.016,164.74,0
Infinite Nylon,Truth or Dare,0.137,0.569,-13.807,0.927,0.0582,0.113,0.25,156.153,190.54,0
YMR NIG,The Wave,0.616,0.74,-7.767,0.138,0.0474,0.0459,0.965,108.006,161.44,0
Piano Dreamland,I Wanna Drive the Zamboni,0.115,0.695,-19.52,0.966,0.0723,0.106,0.309,131.65,146.63,0
KOBUKURO,毎朝、ボクの横にいて。 - Sweet drip mix,0.397,0.381,-8.28,0.771,0.0354,0.105,0.354,72.422,327.28,0
Wolfgang Amadeus Mozart,"Le nozze di Figaro, K.492 / Act 4: ""Giunse alfin il momento...Deh, vieni, non tardar""",0.0181,0.333,-30.8,0.986,0.058,0.484,0.0756,126.194,220.8,0
Wild Echoes,Soothing Sloshy Waves,0.999,0.191,-19.968,0.854,0.0611,0.949,1e-05,83.845,168.62,0
Gilberto Santa Rosa,Déjate Querer,0.716,0.808,-8.936,0.599,0.0369,0.172,0.941,114.338,281.85,0
John T. Wurzer,Tiny Bunny,0.469,0.689,-10.57,0.707,0.0266,0.0966,0.724,86.005,226.98,0
Blackjesus Yoshua,Warrior Lahmu,0.478,0.677,-14.429,0.000186,0.0555,0.12,0.557,89.996,192.24,0
Astral Doors,Marathon,0.962,0.498,-4.803,0.00436,0.0821,0.136,0.165,119.975,399.07,0
Rachael Sage,Used To Be My Girl,0.386,0.789,-11.983,0.827,0.0335,0.0907,0.766,147.986,147.67,0
Grupo Latino,Sonido Miller II (Serenata a la luz de la luna / Chattanooga / Choo Choo / Patrulla Americana),0.466,0.357,-12.092,0.304,0.0926,0.268,0.337,201.957,329.83,0
Divine Nature,He's Working on Me,0.778,0.504,-4.096,0.0725,0.0682,0.23,0.604,136.823,285.47,0
Paris Street,Song to Assist Julie in Getting Rid of a Boy,0.181,0.623,-15.047,0.895,0.0355,0.119,0.299,116.412,143.94,0
YNE Sosa,Popping In This Bitxh,0.382,0.584,-11.738,0.00365,0.298,0.184,0.0353,99.877,300.1,0
Sara Copeland,Unwieldy Fly,0.612,0.572,-13.428,0.000524,0.0449,0.24,0.0867,114.444,129.16,0
Speed On the Beat,Vents,0.719,0.551,-5.637,0.174,0.24,0.119,0.347,78.264,223.3,0
Krazy K 503,Cloud And The Moon,0.394,0.749,-10.736,0.0239,0.514,0.0963,0.604,174.641,193.28,0
Shadowfax,Road To Hanna,0.175,0.196,-20.68,0.572,0.0384,0.115,0.0713,87.963,243.77,0
Chicago Mass Choir,Let Everything That Hath Breath Praise The Lord,0.957,0.669,-4.221,0.148,0.144,0.692,0.684,119.512,233.45,0
Work Music,Tremendous Moods for Working,0.133,0.784,-21.043,0.871,0.0762,0.0996,0.216,75.908,113.68,0
Vicious,When It Rains,0.643,0.376,-6.008,0.203,0.112,0.286,0.57,153.268,272.85,0
